hotel_id,hotel_name,hotel_img
99,漫春天精品酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/229_1631852708_f0a6f3c6c285eeb6d84a190461637542.jpg
99,漫春天精品酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/229_1631852719_5d3d1e7ae78d9c9da42bd0915a55a95d.jpg
99,漫春天精品酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/229_1631852726_7333aed87603d7824a54ed77e9debc02.jpg
99,漫春天精品酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/229_1631852734_a5d70a2a78527b8fd0cf4bd9d4e9bca5.jpg
100,明珠賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633420278_c54b739b68ee7b04d9d9f87f9f54e749.jpg
100,明珠賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/251_1633420293_63de1bafec341e6d8fbc728347013e73.jpg
100,明珠賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/251_1633420302_cec223dba46d348e5ce793bf015c8878.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634957928_c97ec21fcbbd35b713873f884f67280e.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634957967_eadfb6596bdd8ae605989e06a0c42a90.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634957973_a2accb4694991ffca0bbc42998900f30.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634957983_7f3c12f22933e07181dc213b07ceb99e.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634957990_8903702d6121ef20a71a7d7393c7f608.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634957996_d3a45245721e5de512bf3d6a7901d52e.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634958002_67feadf056b26efeb76e90924fd3f3b8.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634958010_8f739dfb4f611451eca60a4ccde0061a.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634958018_95577cc8411f2e8c8915f561c09d2ba5.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634958026_9c3b8588c7679f6324991843a9c64c72.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634958046_5c63223eb51124300bed12e26d88ce81.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634958053_d559f4842485adeb8241e75007ac80c8.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634958059_51753f027c03b28dc372efa2bfec9471.jpg
101,京華賓館(佐敦),https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/314_1634958063_d1f336e9c382a29e6ab7855693492b4e.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633670796_387795c86765346eca0c041bac00348b.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670879_9d444dbb17f1794c3b3dd4d0aecd72f0.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670887_03e623ff352cc4bfd55938cfe2ccc105.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670896_3e5cc5310615a1c7af265c3c5e0cda90.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670904_902b4e449e49188bd883034379fc9c74.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670913_170f83e145d7e9512cd710d12c376412.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670921_d30ff99725a0756346116413e89fd365.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670930_bf100bb761b0326d17a39bbde6d5aca2.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670938_19eb2ab836442761c30db43599c4cb83.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670950_ebe3b1ffa6170ff4f9e3a5fddcc7ce2e.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670956_03aea38ec113d2f399d4570c577af5d3.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670965_c8066d5b4136ee8636a36dfc05819dd7.jpg
102,雅仕賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/279_1633670971_9a64ae1c14dbc05827a361a6ebb07a44.jpg
103,海景小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632969858_1a6f8e62a0e7d0e6d6c41e2f8890f325.jpg
103,海景小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/192_1632969872_fdb18fb6da1f9d2df64252b2fdad9c77.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633503049_8c1b2e7a306cc330ed2e0b64409f5354.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503064_674690f9969f6532b2a910a8208a511b.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503072_daf85416e29e4ecfde72c70a108477ea.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503081_753c1f8f753affab7259c2cd31194da3.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503089_03e5bc679063bedcedd4f0e23df2c4b2.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503099_da50a9f6deba8e98bee5986d599dc7ad.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503111_1a4e6a1892749972daa62268212ba632.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503121_65054e62cd5b8a367f92b3c4a4835ff8.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503131_5ca44978cfc28b6df9fadd4936bf85e1.jpg
104,新時代時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/262_1633503140_d08c09b6325f424d325689ae5b6d5098.jpg
105,碧麗宮賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633330719_d86a5758269c052bef865af36087c206.jpg
105,碧麗宮賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/202_1633330857_6a992d5529f459a44fee58c733255e86.jpg
105,碧麗宮賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/202_1633331562_b8537176fdd4689d756cfbcb53407599.jpg
106,香港比華利酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633576666_2bc67e6fbe419240ed99b06005083a5b.jpg
106,香港比華利酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/271_1633576697_d08c09b6325f424d325689ae5b6d5098.jpg
106,香港比華利酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/271_1633576710_03e5bc679063bedcedd4f0e23df2c4b2.jpg
106,香港比華利酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/271_1633576739_1bb1d0ac12190824f1be7c0de4c3426e.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634364580_701342689be450d07f3d3d10dd0ae1c4.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364590_4dec2c0c8b04e387ff242f720b568714.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364599_1614a35d4bc43726e63fedb5901d9a83.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364605_b39846850abb5a41529d593c2a1c6a75.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364612_1a552e94b975c9f5d341d2f30644c2a1.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364624_8cef8ac0c688164c7cd9dee24cb5d912.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364630_30d75ce9fd0074836c5afbe3941de60a.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364637_f9f8ca9940ae47b5b3b13ce7601f3fc4.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364644_cd1c68f886d8747bec75dc2a660d3ed7.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364654_7ef041d988ad2b1a8e91cae0dbea1ac5.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364664_8b825f54f89410b05071d38595fb53f8.jpg
107,小熊酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/297_1634364674_afd80683beba234d085c9b03729363ff.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632808006_d2b8806904353d338818abf9f14ea60c.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808019_6a957a6492d4e09ca98971d33c199c64.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808025_0a02138a0221cafa540e02717cc8683c.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808042_39ed8641388b59907bc6edc431df9c3c.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808051_18786d168770694c4afacca6b33d2773.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808061_d0d4114bd46e75afac0fc3fd85273479.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808069_f36beedc755133d7fe23c6dc110412eb.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808076_8fea8d987d50b1f2aa608d7acc210be6.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808086_42a7c665852a8e82a5d4dc57e048cb9c.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1632808242_b25da332635e5258e328bf82785c9c25.jpg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1633044542_4d42e467b6e1511eebbf4a456cd46a7b.jpeg
108,新金碧賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/235_1633044556_ef3661765cedf08ff6a93529e1310417.jpeg
109,巴黎賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632811842_f9e8342cb9a465af333fbb6545ad819a.jpg
109,巴黎賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/237_1632812128_940ce2b9e840ca9560a1738017ef60dc.jpg
109,巴黎賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/237_1632885127_7a1d96720094f6b3cdec44b7d4bff342.jpg
110,金巴利酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632722177_b74d5f68dcb94944fc2b8976034d6c1f.jpg
111,荃旅店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1681541652_a87ff679a2f3e71d9181a67b7542122c.jpg
111,荃旅店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1681541652_7d01fdaab8166ba29a998d1ed3772331.jpg
111,荃旅店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1681541653_62d63a75c2ff6b9f7b3949c874a04db4.jpg
111,荃旅店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1681541653_cdf116aef3b12b9efdeaf9b049c52583.jpg
111,荃旅店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1681541653_00d51ce1908992ebf52763985cc9caed.jpg
111,荃旅店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1681541653_bc08f05cc0b8c4c39c528f753d9f3183.jpg
111,荃旅店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1681541653_d9ccb7ea13dcc3e17bba8e77465582b0.jpg
111,荃旅店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1681541653_ad9e11059eb30d4a86452b6773a2f973.jpg
112,龍湖賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632899751_abbcad2596d57e82ebeb76c6c1f94b13.jpg
113,大埔酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632892106_fe8f47f6753d7991b36644a9937db81f.jpg
113,大埔酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/210_1632892132_719c62e7eafec2e2dc75cc8b1341c035.jpg
113,大埔酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/210_1632892149_581d5e137d20471a068add80214647bf.jpg
113,大埔酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/210_1632892166_f6f464eae583ca074887996bd33448de.jpg
113,大埔酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/210_1632892241_2ce2fdfd906e4acb86adad29a187301b.jpg
114,維記 - 灣仔,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1631867698_c8c13588e63571ca37ddfafda99b9a9f.png
114,維記 - 灣仔,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/230_1631867789_6a4376afbe3b422054b89547acab3d5e.jpg
114,維記 - 灣仔,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/230_1631867735_596309b9feba20cd47ab2ab4243ea658.jpg
114,維記 - 灣仔,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/230_1631867746_55816504ff16143afc7a34b92027ae51.jpg
114,維記 - 灣仔,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/230_1631867754_f31e1eef20f64733a18c538073e78396.jpg
114,維記 - 灣仔,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/230_1631867762_4af52202f77beb11ba59ce2056aa7878.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633679889_3f01cf77c37eb8f051f54c9903d21f52.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679697_387795c86765346eca0c041bac00348b.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679703_7243d3c1f5ac78f7b4e4ba2c3606e64b.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679711_6d338b8c41c717c4336ad0084a80dca4.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679823_982b3b4109cce5d4e5bf1fcbe0ae259b.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679835_d40ae43e30c7cb55513c33b72e9efb37.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679842_d3a38f74e6c78f0ed42538ab480d9862.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679852_dbc0d0ee8b90d13d52421bfdbbc3a437.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679861_a51266245a929b2730d78b40fe24a6ed.jpg
115,金星賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/285_1633679871_c836c8de87e11a55e10657aea8adc9c1.jpg
116,麟源賓館 / 金泰(時鐘)酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633684256_967391e191819e4fff7c2bd69762d723.jpg
116,麟源賓館 / 金泰(時鐘)酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/289_1633684308_11a8c948c537448b34c26ab6a25edbb4.jpg
116,麟源賓館 / 金泰(時鐘)酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/289_1633684552_17ed8fdeb166b41dfcdfe9f6a9b97c9f.jpg
116,麟源賓館 / 金泰(時鐘)酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/289_1633684481_4b981fb415c6b8510ccc4e181392f3fe.jpg
116,麟源賓館 / 金泰(時鐘)酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/289_1633684490_76b58cb9ef1a2b9ea552f44e89603761.jpg
117,佳人別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634980835_57dccc947c8d8510bb45e1f8aa2be022.jpeg
117,佳人別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/322_1634980855_48eeff3333ea246bdb94bec82f1fc50d.jpg
117,佳人別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/322_1634980864_14f50ee6b6e6fd202ac1a6f8af736b1b.jpg
118,根德小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633495008_4af52202f77beb11ba59ce2056aa7878.jpg
118,根德小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/257_1633495026_459cf27576ecea99535b4d5f98bfb0cf.jpg
118,根德小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/257_1633495035_8ea81de9e36a6a39d54a6313f3240170.jpg
119,高雅賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633664035_13351014d79f2da5c6853029bc6247e8.jpg
119,高雅賓館,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/276_1633664372_a4840477356392172ba12bfcfb0ee80f.jpg
120,梅瑰園小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633683141_64ff5304ebf5c00cf738f490a3092ef6.jpg
120,梅瑰園小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/288_1633683151_e54fa917025148600c050777cf003c33.jpeg
120,梅瑰園小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/288_1633683162_13d659d8016995ce62a67408d1f62414.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633505677_457669ffddfcf0bbfb5256865f4cadef.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/264_1633505693_6a2bd8e34a132e693291dc8a2be0ba2c.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/264_1633505701_299fc60e8196dd9cfe0d918fa37d4016.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/264_1633505708_065e182ce9954508576ee732e080c900.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/264_1633505881_c401e30e68ca5ee5a10424fb3d1e6490.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/264_1633505888_405d6ea90e13d0d0c858c69bea2360f7.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/264_1633505894_4c561c5bbfec2d6a196ac8ef72c2ac9a.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/264_1633505902_78ba649d5a3394bf325bf9c75c3d2a27.jpg
121,翡翠別墅,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/264_1633505909_708d4b4354fd757ba238ee4dd2f4f4fb.jpg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633509762_0d7915092360ed7533e931c6ed5f4f79.jpg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633509777_e35415b752bb4ec1d1aa419b8235c91b.jpg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633509798_3b646c443ca6fd424ed5f8fabd2454f4.jpg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633509807_f8155b0d675d2498e7cfa9bfe5b08e61.jpg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633509815_1939e81e0cf42898a67ed388f33ba5d0.jpg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633581462_21daffb6bca1835ee471f123560563c8.jpeg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633581472_7915ce79bca80dc8958e568aa146385b.jpeg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633581480_e80ca6c0445043835ecb98b4fa96d698.jpeg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633581490_15a625e274ae93eec4839a0b71104977.jpeg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1668651669_9da6f999c9b95b3759cd2f1ebdc63980.jpg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633581532_2c7b9df1b25ddc80fd0d4bbe9d203cfa.jpeg
122,甜心時鐘酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/268_1633581512_68e0eed18f39d09b8e21057a73563021.jpeg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1633423512_53293415bfb444892d3d08fc39282859.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423523_e46d4ab601c5b14a10b91a806c9ec106.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423531_2c9d33627676f4f5622640119915cfca.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423537_444dca8cd8a64c1b68d94bf55ac83b0c.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423546_34e9da0b8075254d701710174300cf15.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423555_8ba0e0fbd85ff9ba46e8fb22f22e6b56.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423562_9ee71625417a608eec27644d33a7cd67.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423570_ebd9a5b9d46565dab0efb9fd1b488187.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423579_1c0396692a5df32015638e36b3c5012a.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423586_0fd675f83efea7147d1a3457a9f23867.jpg
123,中港酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/254_1633423593_61cba13c02a7c4fb3a9cde6a82c845a8.jpg
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1634885378_60444c7d224f174c3a749496b5f6a6d6.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885399_23db35fafeb019b714cdce0a5f047726.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885408_2451d9f161bf39c22141e91008edb9d8.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885418_e8d1f6f34f54fdac7a5b3e67c091303d.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885428_e4bb5baa7659ab5a6b60dca5a8f19f69.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885439_27f4195f460c5b4ae2c5162b50479851.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885453_3d73be424b0f698bba441b4b3bf09bd8.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885463_ef5d746084b9943722db943863cd5393.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885477_4fcceed2323d36927c922daca938c212.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885487_e5f32f3c1be41f17fd3b8a8aa6839723.jfif
124,百合酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/308_1634885497_12c2596137d9b52efb762a6ee5735c0c.jfif
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1668054553_769424d822afef2b70b17af4f8408b50.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982781_7437b748050c4d85f4384fccfacc1173.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982786_5dce2773b2d07dd84144986d07f57e33.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982793_6559b6e19e9ae8cd74001c2ace14526e.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982799_6abd797998a44d3fa82b29626b90b3a6.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982807_326d737691794f8c35fd613cff25f459.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1668054568_d98bc0ee16e2abc9a49c2720bb61fd9f.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982822_9f4a386ed2efc5952c0d1b5d460fb48c.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982827_5010ab214629ad64e11108874e11ea7a.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982834_56400cfc1fc0b47a4b538e02541ffd83.jpg
125,積寓Jedinn,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/343_1667982840_6bc6a9210d476d1d1a9c2890b68880b2.jpg
126,皇都小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1632820297_dd6cac15b72166227ee2a809ae3c527c.jpg
126,皇都小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/215_1632820320_dbb7edd5f600426e1acf9ff1f4ca2cc7.jpg
126,皇都小築,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/215_1666927410_78805a221a988e79ef3f42d7c5bfd418.jpg
127,陶庭酒店,https://c25-frd-bucket.s3.ap-southeast-1.amazonaws.com/1631855489_c0446cb7882d6352130eeeea1aee732f.jpg
