name,address,district,phone,profile_pic,description,user_id,google_map_address
新一代小築,九龍牛頭角牛頭角道305-325A號官塘立成大廈2字,觀塘,24997322,https://iopenroom.com//web/upload/1633332701_191c06b31f1846ab00a499f6e5235c4d.jpg,新一代小築 ( New generation house ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.020327238871!2d114.21936707495517!3d22.315070979675962!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404014f7bc10013%3A0x17a46138bc4e8486!2zT0vkvr_liKnlupc!5e0!3m2!1szh-TW!2shk!4v1686131562456!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
黃金酒店,九龍深水欽州街98號1字樓,深水埗,2386 3299,https://iopenroom.com//web/upload/1633334266_f14e6f1a355519ff566fab7bb1b557c4.jpg,黃金酒店 ( Golden Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d118080.2799621171!2d113.99342217844324!3d22.353298507850386!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404074b5474fbc3%3A0x3e98cbf94a91811b!2z6buD6YeR6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686131601099!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
好景賓館,九龍深水埗汝洲街179號及南昌街106-110號1字樓,深水埗,23800237,https://iopenroom.com//web/upload/1633335468_bc6de909351bc66ea38cfeb5019979fa.jpg,好景賓館 ( Ho King Guest House ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7381.327188514992!2d114.15344579357911!3d22.328559000000002!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400b46942b573%3A0xdd07e3a3846f8bde!2z5aW95pmv6LOT6aSo!5e0!3m2!1szh-TW!2shk!4v1686189263794!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
富麗小築,元朗同樂街10-16號金華樓1字樓C&D室,元朗,24750357,https://iopenroom.com//web/upload/1632896514_94878be00574a1f9518078181c656539.jpg,富麗小築 ( Fairy Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.565126930794!2d114.02564477495937!3d22.445388079582425!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f0a0fec1b7c3%3A0xaacb965dcbd8007e!2z5a-M6bqX5bCP56-J!5e0!3m2!1szh-TW!2shk!4v1686189302589!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
玫瑰園小築,葵涌石蔭路79號金祿樓1字樓,葵涌,24890103,https://iopenroom.com//web/upload/1632887406_19853564376aacd9dc2810567aabcd07.png,玫瑰園小築 ( Rose Garden Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.5823913519985!2d114.13702007495701!3d22.369391979637037!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f89ccaa925cd%3A0x2173a7ba55665a9d!2z546r55Gw5ZyS5bCP56-J!5e0!3m2!1szh-TW!2shk!4v1686189319369!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
荷李活酒店,荃灣沙咀道243-245號2樓,荃灣,37554488,https://iopenroom.com//web/upload/1632885006_dbb7edd5f600426e1acf9ff1f4ca2cc7.jpg,荷李活酒店 ( Hollywood Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.5632833944474!2d114.11366407495709!3d22.37011297963647!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8ec4d6afe03%3A0x671485e91049b66f!2z6I235p2O5rS76YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686189333559!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
京都酒店,荃灣區沙咀道232號,荃灣,24922797,https://iopenroom.com//web/upload/1632819416_11dd0f2646bccf1a1bab9ca3f21a56b9.jpg,京都酒店 ( Capital Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.557091138192!2d114.11044047872099!3d22.370346627129763!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8ec34890cf3%3A0xd6fd007cb3f45143!2z5Lqs6YO96YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686189359048!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
香港住宿2,尖沙咀金馬倫道34-36A號福僑大廈5樓C室,尖沙咀,94523439,https://iopenroom.com//web/upload/1665261962_1d4823ff6d47d58771fc1aeb81a8faf8.jpeg,香港住宿2 ( HONG KONG MOTEL 2 ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.444583669686!2d114.17201202495463!3d22.299019829687552!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ee6f8a7a15%3A0x8a726216b290b742!2z56aP5YOR5aSn5buI!5e0!3m2!1szh-TW!2shk!4v1686189393095!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
oneroom,尖沙咀漆咸道南29-31號溫莎大廈5樓A&B室,尖沙咀,56279646,https://iopenroom.com//web/upload/1667967200_d67d30718f56d9e2f5dbab35f8ab24f9.jpg,"oneroom尖沙咀日系簡約風時鐘酒店
-
/ Netflix
免尷尬全自助入住/情侶/朋友/聚會
尖沙咀全新簡約自助式時租旅館",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.4740638790317!2d114.17273467495477!3d22.297904079688294!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340401afb07f8fed%3A0x644d4147642447dc!2z5pif5riv6YWS5bqXU3RhciBDaXR5IEhvdGVs!5e0!3m2!1szh-TW!2shk!4v1686189435042!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
BoBInn 小熊酒店,旺角彌敦道607號新興大廈16樓1603室,旺角,62535600,https://iopenroom.com//web/upload/1667983786_c0d3989a3bea95969f4ec4b1b4109aa5.jpg,"BoBInn 小熊酒店 ( BoB INN )

免費提供
空調，電視，WI-FI，充電線，樽裝水X2，安全套X1，一次性毛巾X2",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.0160544309!2d114.16790447495535!3d22.315232579675907!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404010600748c67%3A0x29d6a670dfa98dfe!2z5bCP54aK6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686189454913!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
香港怡家酒店,九龍旺角彌敦道731-733號振宜大廈10樓A-D室。,旺角,62886930,https://iopenroom.com//web/upload/1680162263_0cf301ec2f14b95732685b92e61a0a07.jpg,歡迎時鐘朋友，100元2小時，送支裝水及清潔用品，夜9時開始至第日午11時300元。裝修整潔服務好！歡迎自由行日租300-900元，月租免押金，上期即可，免費清潔洗衣物！祝各位老板萬事順心順意！,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.852571038053!2d114.16621767495549!3d22.32141477967152!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c816581441%3A0x4b238c5211532d71!2z6aaZ5riv5oCh5a626YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686189469443!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
銀宮酒店,新界元朗擊壤路12號福業樓2字樓,元朗,24421112,https://iopenroom.com//web/upload/1634006955_a52439a9b444703967e27feaf4a376e6.jpeg,銀宮酒店 ( Golden View Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.5551647008174!2d114.02291497495935!3d22.445762779582243!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f0a02c274a17%3A0xb15627b259d34df9!2z6YqA5a6u6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686189484630!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
新漢宮酒店,元朗元朗安寧路100-108號安利大樓1字樓B&C室,元朗,2478 2691,https://iopenroom.com//web/upload/1632898967_0e41d820144938c3fa411173213bce77.jpg,新漢宮酒店 ( New Hon Kung Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.5551647008174!2d114.02291497495935!3d22.445762779582243!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f09f78a08b17%3A0x9f9f50ee15b1d059!2z5paw5ryi5a6u6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686189497617!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
新明苑賓館,新界元朗大棠路61-65號好景樓1字樓,元朗,2474 1587,https://iopenroom.com//web/upload/1632971021_b04d36b8952e95a3a07b4ef59891a134.jpg,新明苑賓館 ( New Ming Yuen Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.5418123534164!2d114.02190797495936!3d22.44626497958195!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403fa0a721992ab%3A0xf798d0397adaea2d!2z5paw5piO6IuR6LOT6aSo!5e0!3m2!1szh-TW!2shk!4v1686189510203!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
樂宮別墅,新界元朗康樂路19號鈞德樓1字樓P座,元朗,26692998,https://iopenroom.com//web/upload/1632972596_eccbc87e4b5ce2fe28308fd9f2a7baf3.jpg,樂宮別墅 ( Lok Kun Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.5774652964465!2d114.02020839678956!3d22.44492400000001!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f09f8a9a6bfb%3A0x877b0b405d38a8fe!2z5ryi5a6u5Yil5aKF!5e0!3m2!1szh-TW!2shk!4v1686189526174!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
新港酒店,元朗東成里路1號,元朗,24736622,https://iopenroom.com//web/upload/1632979259_d8aeb6b1778abd04f1224a2fcb8303ec.jpg,新港酒店 ( Sun Kong Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.587215027645!2d114.04066917495932!3d22.444557279583115!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f0abdc3a049d%3A0xbf72a90e20026cbb!2z5paw5riv6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686189537502!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
錦田賓館,新界元朗錦田錦田巿6號地下,元朗,24778619,https://iopenroom.com//web/upload/1632980648_4af52202f77beb11ba59ce2056aa7878.jpg,錦田賓館 ( Kam Tin Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.587215027645!2d114.04066917495932!3d22.444557279583115!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f759cde985fb%3A0x655587fc9da844b6!2z6Yym55Sw6LOT6aSo!5e0!3m2!1szh-TW!2shk!4v1686189551262!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
金葉別墅,九龍油麻地寧波街23-25號1字樓,佐敦,2780 9387,https://iopenroom.com//web/upload/1634972762_e4cd88b70547dcde3379941aadf0205d.jpeg,金葉別墅 ( Kam Yip Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.243815490441!2d114.16820607495494!3d22.306616979682!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ea57c20949%3A0xd8170e144f65792f!2z6YeR6JGJ5Yil5aKF!5e0!3m2!1szh-TW!2shk!4v1686189562485!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
富麗別墅,九龍油麻地寧波街31號1字樓,佐敦,23594089,https://iopenroom.com//web/upload/1634973371_3069ae1d4ec78fd264e1bfebe38315c1.jpeg,富麗別墅 ( FU LAI VILLA ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.243815490441!2d114.16820607495494!3d22.306616979682!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ea50bb0a63%3A0x8ab9ea59c53057b1!2sFu%20Lai%20Villa!5e0!3m2!1szh-TW!2shk!4v1686189580965!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
華恩酒店,九龍旺角水渠道34-36號東樂大樓1字樓,旺角,2787 3229,https://iopenroom.com//web/upload/1634974919_addc134b0f64b4d561820238f69e525b.jpeg,華恩酒店 ( GRANDE RHINE HOTEL ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.9428246124407!2d114.16734488885497!3d22.318001999999996!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c6415cad25%3A0xdf20800e779a947f!2z5Y2O5oGp6LOT6aSo!5e0!3m2!1szh-TW!2shk!4v1686144060778!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
綠恩酒店,九龍旺角通菜街201&203號1字樓,旺角,3165 8628,https://iopenroom.com//web/upload/1634979757_a930d6007e4f20dd68496719be4c8b12.jpeg,綠恩酒店 ( GREENLAND HOTEL ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.8081056011424!2d114.16708907748044!3d22.323095979670352!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c9b3754f47%3A0x6265f6a2f10b0ede!2z57ag5oGp6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686144216599!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
華廈別墅,九龍旺角染布房街17-18號1字樓,旺角,2396 0481,https://iopenroom.com//web/upload/1634980334_94f51d6be5815e13a6fcda9ab789c925.jpg,華廈別墅 ( HUA HA GUEST HOUSE ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.904321715561!2d114.170092077654!3d22.319457979673107!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c61db63d2d%3A0x57857357196d067d!2z6I-v5buI5Yil5aKF!5e0!3m2!1szh-TW!2shk!4v1686144236204!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
金鳳凰賓館,九龍旺角西洋菜南街214-216號1字樓,旺角,27892329,https://iopenroom.com//web/upload/1634983889_0a9a76b8cddc6d50de946fd1d2622ced.jpeg,金鳳凰賓館 ( Guest House ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.838098696496!2d114.16698207765387!3d22.321961979671!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c846a13501%3A0x56a8f7f7b3ce4803!2z6YeR6bOz5Yew6LOT6aSo!5e0!3m2!1szh-TW!2shk!4v1686144255770!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
御花園酒店,九龍油麻地碧街43號碧蘭大樓3字樓A室,油麻地,2332 0147,https://iopenroom.com//web/upload/1635047397_461962f0b4bfc9d941ba0cee18d002f4.jpeg,御花園酒店 ( EMPEROR GARDEN ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.051234939196!2d114.16546388885497!3d22.31390200000001!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c0d022222b%3A0xb774ef6bee280041!2z56am6Iqx5ZyS6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686144284539!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
明珠酒店,九龍油麻地碧街43號碧蘭大樓4字樓,油麻地,2384 0113,https://iopenroom.com//web/upload/1635049905_680a1ee9a46a070686be8ad8c23a6c4b.jpeg,明珠酒店 ( PEARL APARTMENT ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d118113.6644699415!2d114.02579069137573!3d22.313872507963822!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c0d022222b%3A0x10a905c0413e52b1!2z5piO54-g6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686144337588!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
富恒旅館 (彌敦道),尖沙咀彌敦道80號金鑾大廈11樓D室,尖沙咀,93836689,https://iopenroom.com//web/upload/1649094260_e6d94cedc15db536bca51ecc12ebddfa.jpg,"交通方便 一分鐘到尖沙咀地鐵站
價錢合理
提供 Netflix 及Disney+
自助入住 無需尷尬",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.457859515079!2d114.16990757765325!3d22.298517379687866!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400edea56d30d%3A0x185e140b6adf8e7a!2z6L-q6auY6YWS5bqXIOmHkemRvuWkp-W7iOW6lw!5e0!3m2!1szh-TW!2shk!4v1686144490741!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
富恒旅館 (漢口道),尖沙咀漢口道19至21號漢宜大廈8樓B室,尖沙咀,93836689,https://iopenroom.com//web/upload/1649094620_e68ae1b665933f6646fd189688e7a6c2.jpg,"交通方便 3分鐘達尖沙咀港鐵 鄰近大型購物中心
價錢合理
提供 Netflix 及Disney+
自助入住無需尷尬",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.503150351453!2d114.16838117765359!3d22.296803179689103!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400f2635f46fb%3A0xcc73b7b122b1dd5c!2z5ryi5a6c5aSn5buI!5e0!3m2!1szh-TW!2shk!4v1686144734037!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
西湖酒店 / J HOTEL,九龍油麻地南京街6號百達大廈3字樓,旺角,2332 0813,https://iopenroom.com//web/upload/1634371840_92ef5c205be82d0d4455252435c3e085.jpg,西湖大酒店提供優質的住宿，位於香港的餐飲美食，購物中心，娛樂夜生活區，是商務和休閑的熱門之選。酒店位置優越，讓遊人前往市區內的熱門景點變得方便快捷。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.2592642453333!2d114.1684540776534!3d22.306032479682464!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ea537749cd%3A0x683d40cdb95299b6!2z55m-6YGU5aSn5buI!5e0!3m2!1szh-TW!2shk!4v1686144875662!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
QQ Hotel,油麻地登打士街46 號恒隆大廈4字樓,旺角,2370 8232,https://iopenroom.com//web/upload/1634545107_38a8884071c3c3a792254d01b4efbca0.jpg,持牌賓館，集團經營，時尚裝修，自設洗衣工場，所有毛巾床單保證清潔衛生，地點就腳，高清LED電視，高速無線寬頻上網。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.014748257255!2d114.16789307765369!3d22.31528197967596!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c72656d8b3%3A0xdf1c379dc7eb357d!2sQ%20Q%20HOTEL!5e0!3m2!1szh-TW!2shk!4v1686144895260!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
時尚（設時鐘）酒店,九龍尖沙咀金巴利道27-33號永利大廈6字樓D室,尖沙咀,2688 0555,https://iopenroom.com//web/upload/1634827783_fc03c1830b9bebce978a103587cafcb8.jpeg,入住完美住宿是開展旅程的必備要素。快來享受住宿提供的所有客房免費Wi-Fi吧！ 住宿位於尖沙咀的絕佳位置，讓你輕鬆探索周邊景點。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.396298628853!2d114.1708526776535!3d22.300847179686404!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ec265a6639%3A0x953717befbb76142!2z5rC45Yip5aSn5buI!5e0!3m2!1szh-TW!2shk!4v1686144911372!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
阿樂賓館,西洋菜南街146-152號2字樓152室,旺角,70830989,https://iopenroom.com//web/upload/1634876378_76edca859425db9513a860adae5dbbb8.jpg,"Happy hotel鄰近旺角中心、新之城、T.O.P Mall（地理位置優越）

酒店全新別致裝修，獨特嘅牆身配以裝飾畫進行裝扮，盡心搭配的床單及cushion，以高檔質感打造簡約舒適空間。

絕對係你妳、妳妳、你你在人來人往繁華鬧都市的寧靜綠洲！",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.8879517449764!2d114.16744607765352!3d22.320076979672375!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c7d7e1dd9b%3A0xefdffcf5b1f5b974!2z6Zi_5qiC6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686144966617!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
麗豪別墅,九龍旺角登打士街37號9字樓,旺角,2384 2113,https://iopenroom.com//web/upload/1634879219_7653471184f92de9037ec5fd04778512.jpeg,麗豪別墅 ( Lai Ho Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.0123712257155!2d114.16720327765375!3d22.315371879675766!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c73ba6c965%3A0x9f2d7646ce55f8d8!2z6bqX6LGq5Yil5aKF!5e0!3m2!1szh-TW!2shk!4v1686144998365!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
星輝賓館,旺角登打士街44-46號恆隆大廈9樓,旺角,2782 3933,https://iopenroom.com//web/upload/1634880063_8a08bb341dedbfd54f5937a6360b8d84.jpg,入住完美住宿是開展旅程的必備要素。快來享受住宿提供的所有客房免費Wi-Fi吧！ 住宿位於香港旺角的絕佳位置，讓你輕鬆探索熱門景點和餐飲選擇。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.0175377543205!2d114.16786187765375!3d22.31517647967596!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c72707c349%3A0x527dc4fd20ac8bb9!2z5pif6Lyd6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686145054774!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
蟠龍別墅,九龍旺角洗衣街165號1字樓,旺角,2392 9866,https://iopenroom.com//web/upload/1634886047_2c731c3dd0592a8a3d256c9300b6172b.jpeg,蟠龍別墅 ( POON LOONG INN ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d236176.04389119853!2d113.91773302176188!3d22.344161360078736!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c9004d87cb%3A0x541d3ff43a5dcc33!2z6J-g6b6N6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686145081648!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
