name,address,district,phone,profile_pic,description,user_id,google_map_address
輝煌小築,九龍旺角旺角道26-28號1字樓,旺角,23915393,https://iopenroom.com//web/upload/1634902318_849eb77c120e30e8ccc35d34821fc317.jpg,輝煌小築位於旺角道，交通便利，提供舒適的休息環境,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.4287025624203!2d114.15783300000001!3d22.337436!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404074dc7ae520f%3A0xdccb5f9d3e50f017!2sHoi%20Yeung%20Villa!5e0!3m2!1sen!2shk!4v1686016066081!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
美景賓館,土瓜灣落山道78號美景樓第二期4字樓22室,土瓜灣,2387 8269,https://iopenroom.com//web/upload/1633673956_70e1c7e4abf54c2b421bf6bf485b050c.jpg,美景賓館 ( Mei King Apartment ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.6559729461674!2d114.0293361!3d22.441970899999998!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403fa0a6d6d8687%3A0x519838fa05beba60!2z5rW35pmv5bCP56-J!5e0!3m2!1szh-TW!2shk!4v1686017234559!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
雅麗別墅,九龍九龍城太子道376-378號2字樓A&C室,太子,2382 3086,https://iopenroom.com//web/upload/1633674602_387795c86765346eca0c041bac00348b.jpg,雅麗別墅 ( Nga Li Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.3710576088433!2d114.151477!3d22.339614!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x34040753dfb7606d%3A0xfb5437677a0f8b9e!2sHoi%20Lai%20Guest%20House!5e0!3m2!1sen!2shk!4v1686015880870!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
桃園賓館,九龍城太子道362號福佬村道交界1字樓2A室,太子,2716 7074,https://iopenroom.com//web/upload/1633678993_04c1fb59fe87445dd88cbe540e544e5e.jpg,桃園賓館 ( To Yuen Guest House ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d922.753197774589!2d114.1889853!3d22.315355999999994!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400d84951da0d%3A0x684de98595375e01!2z55uK6LGQ6K236ICB5Lit5b-D!5e0!3m2!1sen!2shk!4v1686016901154!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
華都別墅/ 華都賓館,深水埗元洲街54-56號1字樓,深水埗,2725 1863,https://iopenroom.com//web/upload/1633680327_d40d1a80bd4ebea1047655b54d481602.jpg,華都別墅/ 華都賓館 ( WAH DO VILLA ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.5706054323837!2d114.1173056!3d22.3698367!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8ecfeec0091%3A0xb190e2a3cc3e9a3c!2sTsuen%20Hotel!5e0!3m2!1szh-TW!2shk!4v1686017452185!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
龍源賓館,九龍旺角洗衣街215號1字樓前座,旺角,2398 3313,https://iopenroom.com//web/upload/1633682332_d28a48f2c7306d4ac4ebbc3a8564316d.webp,龍源賓館 ( LUNG YUEN GUESTHOUSE ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.4755450844773!2d114.194624!3d22.335666!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340406d6ffcec0b1%3A0xb0d35d0879101175!2sElegance%20Inn!5e0!3m2!1sen!2shk!4v1686017472146!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
薀莎酒店 / 金莎酒店,尖沙咀漆咸道南29-31號溫莎大廈1字樓,尖沙咀,2369 9103,https://iopenroom.com//web/upload/1634282758_4c23671a9119d7848d9b64452a5fc526.jpg,本地時鐘酒店品牌，位置非常就腳，寶勒巷飲野催情爆房一條龍。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.68506906099427!2d114.1688394!3d22.3173107!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c774495907%3A0x5babb00ca8840abe!2sWah%20May%20Building%20Block%20B%2C%20211%20Portland%20St%2C%20Mong%20Kok!5e0!3m2!1sen!2shk!4v1686017542711!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
陽光旅館,尖沙咀彌敦道86-88A號 安樂大廈10樓E室,尖沙咀,9407 7374,https://iopenroom.com//web/upload/1634285309_441b22dea0dfb38a6322b713f8f46430.jpg,位於九龍尖沙咀的 Sunrise Inn 房間設計簡約溫馨，致力為每一位客人提供一個整潔、舒適的私人空間與伴侶密友盡情享受歡樂時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d14765.899740972009!2d114.17235!3d22.2978711!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400edf394d8cd%3A0x9b79975694730137!2zV29uZGVyZnVsIElubiDlgYnluIbos5PppKg!5e0!3m2!1sen!2shk!4v1686017664904!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
自助爆房 / 惠福旅館,尖沙咀彌敦道58號美麗都大廈3字樓A8室,尖沙咀,5602 7898,https://iopenroom.com//web/upload/1634286074_ccf22cfc0ef3dfb3bf82e7da416ce5a2.jpg,"自助爆房 - Mini SPACE。

免費提供空調，電視，WI-FI，充電線，樽裝水X2，安全套X1，一次性毛巾X2

房間設有 NETFLIX ，YouTube",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.529305820052!2d114.11544099999999!3d22.371395!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8edc65951cb%3A0x20c75ae1eaec0ced!2z5bq35qiC6LOT6aSo!5e0!3m2!1szh-TW!2shk!4v1686016253139!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
C3 SPACE,尖沙咀咀彌敦道58號美麗都大廈11字樓C3,尖沙咀,56027898,https://iopenroom.com//web/upload/1634356197_3279401776f2dfeefce26d349b12a12e.jpg,"自助爆房 - C3 SPACE。

免費提供空調，電視，WI-FI，充電線，樽裝水X2，安全套X1，一次性毛巾X2

房間設有 NETFLIX ，YouTube",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.69079389469906!2d114.1699837!3d22.3138465!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c0d0379b89%3A0x91581280b7cf75ee!2z5b2p5Z-O6LOT6aSo!5e0!3m2!1sen!2shk!4v1686017633009!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
非凡酒店,尖沙咀加連威老道16號加連威大廈5字樓前座,尖沙咀,95100388,https://iopenroom.com//web/upload/1634363458_59c86e13b2d71649dbbc54389420424e.jpg,"非凡酒店 FEI FAN HOTEL。

全自助模式：入住 / 退房

無須會面，不怕尷尬

樓下有鐵閘，大廈人流極小

提供: 時租、過夜、住宿服務

交通方便 • 私隱度高 • 環境舒適 • 乾淨衛生

房間每次都會清潔消毒",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.69059824430562!2d114.1699367!3d22.3139649!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c0d022222b%3A0xb774ef6bee280041!2z56am6Iqx5ZyS6YWS5bqX!5e0!3m2!1sen!2shk!4v1686016617860!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
利苑別墅/ 龍苑小築,香港銅鑼灣利園山道70號鳳鳴大廈2字,銅鑼灣,2881 1925,https://iopenroom.com//web/upload/1633508831_e35415b752bb4ec1d1aa419b8235c91b.jpg,利苑別墅/ 龍苑小築 ( LEE GARDEN VILLAS ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1845.382312866377!2d114.17049060000001!3d22.324739800000003!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c99cfbf8f3%3A0xff4efa0aa1f9f8d2!2z5qKF55Gw5ZyS5bCP56-J!5e0!3m2!1sen!2shk!4v1686017463663!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
暮舍,銅鑼灣軒尼詩道482號泰港大廈5字樓E2室,銅鑼灣,9383 1757,https://iopenroom.com//web/upload/1633510496_d93cebaeff4ea9001bf2f78ff63caf71.png,"The Night暮舍。

24小時營業持牌賓館

全新Projector

任睇Netflix

多種付款方法

徹底清潔及消毒

一次性用品",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.9958300192257!2d114.18405329999999!3d22.278147800000003!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404005148676897%3A0x12aec876c4b62684!2sSweet%20Heart%20Guest%20House!5e0!3m2!1sen!2shk!4v1686017431590!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
名閣酒店,灣仔駱克道141號香江大廈2字樓D&E室,灣仔,2135 8692,https://iopenroom.com//web/upload/1633582988_b17c0492d199df58913ad65da6e09b60.webp,香港名閣酒店位於港島區市中心，交通便利，房間簡潔舒適。距離灣仔地鐵站A1出口步行2-3分鐘，距離香港會議展覽中心大約步行5分鐘。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.4902005129293!2d114.1771904!3d22.335112199999998!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340407322fd4a1b7%3A0x45f463329c3081bb!2z55Ww6aKo5oOF57K-5ZOB6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686016195774!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
伊甸園,香港中環威靈頓街148號,中環,2850 6289,https://iopenroom.com//web/upload/1633586999_57244cb0f8da19ec3d1441e773179ffb.jpg,"位於中環威靈頓街的Mingle at the Eden位置優越，鄰近中環SOHO區及蘭桂芳。

行去中環DONKI都唔洗10分鐘，夜晚去行下重拾旅行既感覺。
酒店提供免費Wi-Fi、毛巾兩套及一次性洗漱用品、每間房附送兩支水及Condom，部分房間更設有Chromecast。

24小時前台服務提供Quick Check in，不收押金，所以Check out時，只要係房打個電話，就可以從另一個出口離開。

酒店房間有不同設計，有圓床，鏡面天花，按摩浴池等，加上柔和燈光，更添浪漫氣氛，特色房間有限，先到先得，如有須要可致電查詢及預約。",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.5632828547646!2d114.116239!3d22.370113000000003!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8ec4d6afe03%3A0x671485e91049b66f!2sHollywood%20Hotel!5e0!3m2!1sen!2shk!4v1686016312460!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
心心賓館,新蒲崗衍慶街34-58號衍慶大廈B座2字樓5室,新蒲崗,23213457,https://iopenroom.com//web/upload/1633663275_eac704e49efde38064bcdc0633c12ff9.jpg,心心賓館 ( Sum Sum Apartment ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1845.2454217827724!2d114.176971!3d22.3350879!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404073232101287%3A0xe80c9a2596147c38!2z6Zm25bqt6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686017379682!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
富麗宮賓館,新蒲崗崇齡街80號如意樓1字樓,新蒲崗,2329 3386,https://iopenroom.com//web/upload/1633666433_387795c86765346eca0c041bac00348b.jpg,富麗宮賓館 ( Guest House ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3692.0118197069187!2d114.18414969999999!3d22.2775421!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x34040051406abca5%3A0xcfafc24833e78ca8!2sHey%20Loi%20Garden!5e0!3m2!1sen!2shk!4v1686017111768!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
美麗宮賓館,九龍新蒲崗崇齡街91&93號安強大樓1字樓,新蒲崗,2725 1863,https://iopenroom.com//web/upload/1633667142_5809d5ceed49f19f8f16333c0bf4ed97.jpg,美麗宮賓館 ( MAY LAI KUNG GUEST HOUSE ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d461.4378828285992!2d114.170896!3d22.2968065!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400f263138ce1%3A0x93c0d1fab718024c!2sHanyee%20Building%2C%2019-21%20Hankow%20Rd%2C%20Tsim%20Sha%20Tsui!5e0!3m2!1sen!2shk!4v1686016587709!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
雅仕賓館,土瓜灣道237號益豐大廈A座2字樓,土瓜灣,2667 0519,https://iopenroom.com//web/upload/1633670796_387795c86765346eca0c041bac00348b.jpg,雅仕賓館位於香港的土瓜灣區，距離女人街和廟街夜市約 15 分鐘車程。鄰近啟德郵輪碼頭和旺角區，停靠機場快線九龍站和地鐵尖沙咀站、紅磡站、太子站。飯店距離九龍城碼頭僅數步之遙；距離旺角商圈和 MegaBox 購物中心均為 10 分鐘車程。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d461.4318231614331!2d114.1721761!3d22.2986413!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400edeb90aa7d%3A0x93f0d3b292969c4!2sMajestic%20House%2C%2080%20Nathan%20Rd%2C%20Tsim%20Sha%20Tsui!5e0!3m2!1sen!2shk!4v1686016597167!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
芝柏別墅,土瓜灣道237號益豐大廈A座1字樓201室,土瓜灣,23339131,https://iopenroom.com//web/upload/1633671766_787883f4e12f95cbd7d438d1c7d7b697.jpg,芝柏別墅 ( Gee Pak Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.5651263879518!2d114.0282197!3d22.4453881!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f0a0fec1b7c3%3A0xaacb965dcbd8007e!2sFairy%20Villa!5e0!3m2!1sen!2shk!4v1686016334957!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
益豐賓館,土瓜灣道237A號益豐大廈B座1字樓215-217室,土瓜灣,2667 0518,https://iopenroom.com//web/upload/1633672431_0c6a25aa9f0768257b4476f60c37e24b.webp,坐落於紅磡、九龍城，香港益豐賓館都是理想的下榻之處。酒店休閑區提供了各類設施，您可以在這裏舒緩身心壓力。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.70279393974755!2d114.1711753!3d22.3065834!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ea50bb0a63%3A0x8ab9ea59c53057b1!2sFu%20Lai%20Villa!5e0!3m2!1sen!2shk!4v1686016683025!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
大埔賓館,大埔廣福道21-25號廣福大廈2字樓,大埔,2653 2822,https://iopenroom.com//web/upload/1632893578_21923e621f7682388183f0f87c126660.jpg,"大埔酒店是大埔區唯一本土特色酒店，建築總面積11,000多呎，酒店大廳加客房共兩層，以精細化為導向，集旅遊、商務、度假、住宿為一體的綜合性精品酒店，有最佳的地理位置，便捷的交通。

因此我們更加注重客戶入住本店的感受，為了讓賓客擁有流暢入住體驗，酒店設有網上入住登記歡迎網上預約，針對環境和不同客戶需求的趨勢變化，靈活月租服務（學生房）、移動性和互聯性的高速5G網路二十四小時無限覆蓋，發自內心的提供卓越品質的服務。",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.5112436020922!2d114.195754!3d22.334317!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340406d6eb010289%3A0x1ab948a891975260!2z5a-M6bqX5a6u6LOT6aSo!5e0!3m2!1sen!2shk!4v1686017002628!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
上水酒店,新界上水新樂街3號1字樓,上水,26732878,https://iopenroom.com//web/upload/1632982026_63b121ed9425d9cdfe6b6bef5094d6ae.jpg,上水酒店 ( Sheung Shui Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.67450064304816!2d114.1697502!3d22.3237045!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c9babc2301%3A0xa834c0c8a488c5fc!2sTung%20Lok%20Building%2C%2034-36%20Nullah%20Rd%2C%20Prince%20Edward!5e0!3m2!1sen!2shk!4v1686016659490!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
名人酒店,香港九龍九龍塘金巴倫道37號地下,九龍塘,23366268,https://iopenroom.com//web/upload/1633494095_ad7f5e537f79edb7bb573d6edb71dd7c.jpg,名人酒店 ( Personage Hotel ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.5542167166705!2d114.16294900000001!3d22.332693!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404074b4be3b53f%3A0xb1f395b83bd4d97e!2sWah%20Do%20Villa!5e0!3m2!1sen!2shk!4v1686016859689!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
金碧輝煌酒店,鰂魚涌英皇道846號民新大廈1字樓A、B室,鰂魚涌,2562 2566,https://iopenroom.com//web/upload/1633500088_b04d36b8952e95a3a07b4ef59891a134.jpg,金碧輝煌酒店提供舒適的私人空間給各位，型格設計貼心服務，同區爆房一流。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.6815200736254!2d114.172667!3d22.319458!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c61db63d2d%3A0x57857357196d067d!2sHua%20Ha%20Guest%20House!5e0!3m2!1sen!2shk!4v1686016639004!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
北角賓館,北角英皇道330-332號美都大廈2字樓A室,北角,25714238,https://iopenroom.com//web/upload/1633500751_124e1d871d8bf04ed2b8f45864486a00.png,位於香港北角的舒適時租酒店，為您提供浪漫的私密空間。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d922.8617049484878!2d114.1719127!3d22.2989352!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340401c827336fcd%3A0x6d16744df2dbd0b0!2z6Zm95YWJ5peF6aSoIFN1bnJpc2UgSW5u!5e0!3m2!1sen!2shk!4v1686016832408!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
美都旅館,北角英皇道330-332號美都大廈7字樓A室,北角,31090690,https://iopenroom.com//web/upload/1633501781_3fb4bcaf4c9988d2e636e18026bc36d7.jpg,提供優雅的房間佈置，適合度過特別的時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d3690.5899080797076!2d114.1619162!3d22.3313441!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400b4b08e8b6b%3A0xc0159fa44bffc8ff!2z6aaZ5riv6Ziz5YWJ6YWS5bqX!5e0!3m2!1sen!2shk!4v1686017490719!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
美輪賓館,北角書局街23號美輪大廈9字樓D室,北角,9336 8352,https://iopenroom.com//web/upload/1633502345_8a3fbfa2cf86c9a682add7b1a6e09de0.jpg,擁有現代化設施的賓館，讓您享受愉快的時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.0257224737643!2d114.21870007870928!3d22.314866927272313!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404014efb13b9c1%3A0x703d654024ed842b!2sArts%20Villa!5e0!3m2!1sen!2shk!4v1686016984477!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
蜜月時租酒店,銅鑼灣利園山道70號鳳鳴大廈4字樓G&H室,銅鑼灣,2881 8825,https://iopenroom.com//web/upload/1633504317_21c16b257fab5ff399d2836221c56bc7.webp,專為新婚夫婦打造的浪漫之地，營造甜蜜的回憶。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.0257205508206!2d114.22357099999999!3d22.314867!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404014efb13b9c1%3A0x703d654024ed842b!2sArts%20Villa!5e0!3m2!1sen!2shk!4v1686017245888!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
喜來園別墅,銅鑼灣禮頓道42-56號禮智大廈1字樓,銅鑼灣,2890 7384,https://iopenroom.com//web/upload/1633506211_6f86f98378fe9bf96a9b58e3ac3d3eae.jpg,環境優美的度假別墅，適合度過愜意的休閒時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.6256026886613!2d114.177577!3d22.329994999999997!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x34040732b67bcafb%3A0x36d6402c69f81872!2sEssex%20Lodge!5e0!3m2!1sen!2shk!4v1685970328376!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
杏花小築,灣仔謝斐道404-406號文石大廈1字樓,灣仔,28336610,https://iopenroom.com//web/upload/1633507577_84aee680ac4de87cd7b3dc8b370d186f.jpg,提供溫馨舒適的住宿環境，讓您仿佛置身於杏花盛開的仙境。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.6844674683207!2d114.1888!3d22.327769999999997!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400d52926eac5%3A0x2f6a2765f280c3fa!2sNga%20Li%20Villa!5e0!3m2!1sen!2shk!4v1686016879310!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
皇宮賓館,新界元朗合益路86-90號建益樓1字樓,元朗,24731795,https://iopenroom.com//web/upload/1632900472_e7024f4cfc1e6dbde27530b4f728b319.jpg,提供皇家般的奢華住宿體驗，讓您感受尊貴的享受。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.7437314027516!2d114.1640699!3d22.3255297!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400b68e8a1a4b%3A0xa05ac2ccedafeb16!2sVP%20Hotel!5e0!3m2!1sen!2shk!4v1686017605913!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
漫春天精品酒店,九龍塘律倫街一號,九龍塘,2338 6221,https://iopenroom.com//web/upload/1631852664_d8996c0f498cb51ad7cd8c331d934d0b.jpg,為您提供優雅的住宿環境，讓您在春天盡情放鬆身心。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.55247826829!2d114.162171!3d22.3327587!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404074b5474fbc3%3A0x3e98cbf94a91811b!2sGolden%20Hotel!5e0!3m2!1sen!2shk!4v1686016359920!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
明珠賓館,元州街66A號1字樓A&B室,深水埗,27286343,https://iopenroom.com//web/upload/1633420278_c54b739b68ee7b04d9d9f87f9f54e749.jpg,提供典雅舒適的住宿設施，讓您度過難忘的一夜。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d461.3775018378617!2d114.22158625470821!3d22.3150828!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404014ec30faf07%3A0xaf758ee26edd6171!2z6b2K6auu5buK!5e0!3m2!1sen!2shk!4v1686016425945!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
