,Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
23026,11-01-2023,Shenzhen Bay,Arrival,2890,968,413,4271
23028,11-01-2023,China Ferry Terminal,Arrival,4,5,6,15
23030,11-01-2023,Harbour Control,Arrival,0,0,0,0
23032,11-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23034,11-01-2023,Macau Ferry Terminal,Arrival,1220,47,345,1612
23036,12-01-2023,Airport,Arrival,15014,3769,4270,23053
23038,12-01-2023,Express Rail Link West Kowloon,Arrival,0,0,0,0
23040,12-01-2023,Hung Hom,Arrival,0,0,0,0
23042,12-01-2023,Lo Wu,Arrival,0,0,0,0
23044,12-01-2023,Lok Ma Chau Spur Line,Arrival,8373,1478,262,10113
23046,12-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23048,12-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,5319,201,1179,6699
23050,12-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23052,12-01-2023,Man Kam To,Arrival,492,127,8,627
23054,12-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23056,12-01-2023,Shenzhen Bay,Arrival,3355,1183,492,5030
23058,12-01-2023,China Ferry Terminal,Arrival,26,51,4,81
23060,12-01-2023,Harbour Control,Arrival,0,0,0,0
23062,12-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23064,12-01-2023,Macau Ferry Terminal,Arrival,1351,59,365,1775
23066,13-01-2023,Airport,Arrival,15451,3834,4362,23647
23068,13-01-2023,Express Rail Link West Kowloon,Arrival,0,0,0,0
23070,13-01-2023,Hung Hom,Arrival,0,0,0,0
23072,13-01-2023,Lo Wu,Arrival,0,0,0,0
23074,13-01-2023,Lok Ma Chau Spur Line,Arrival,9517,2545,299,12361
23076,13-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23078,13-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,6150,340,1682,8172
23080,13-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23082,13-01-2023,Man Kam To,Arrival,513,185,13,711
23084,13-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23086,13-01-2023,Shenzhen Bay,Arrival,3823,1556,586,5965
23088,13-01-2023,China Ferry Terminal,Arrival,215,74,28,317
23090,13-01-2023,Harbour Control,Arrival,0,0,0,0
23092,13-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23094,13-01-2023,Macau Ferry Terminal,Arrival,1537,77,513,2127
23096,14-01-2023,Airport,Arrival,17309,3548,3969,24826
23098,14-01-2023,Express Rail Link West Kowloon,Arrival,0,0,0,0
23100,14-01-2023,Hung Hom,Arrival,0,0,0,0
23102,14-01-2023,Lo Wu,Arrival,0,0,0,0
23104,14-01-2023,Lok Ma Chau Spur Line,Arrival,9426,3096,455,12977
23106,14-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23108,14-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,6974,379,2838,10191
23110,14-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23112,14-01-2023,Man Kam To,Arrival,558,248,10,816
23114,14-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23116,14-01-2023,Shenzhen Bay,Arrival,4006,1800,874,6680
23118,14-01-2023,China Ferry Terminal,Arrival,204,100,23,327
23120,14-01-2023,Harbour Control,Arrival,0,0,0,0
23122,14-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23124,14-01-2023,Macau Ferry Terminal,Arrival,1711,101,875,2687
23126,15-01-2023,Airport,Arrival,20690,3469,3799,27958
23128,15-01-2023,Express Rail Link West Kowloon,Arrival,3262,1205,252,4719
23130,15-01-2023,Hung Hom,Arrival,0,0,0,0
23132,15-01-2023,Lo Wu,Arrival,0,0,0,0
23134,15-01-2023,Lok Ma Chau Spur Line,Arrival,11775,2136,290,14201
23136,15-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23138,15-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,9318,368,2209,11895
23140,15-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23142,15-01-2023,Man Kam To,Arrival,724,177,8,909
23144,15-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23146,15-01-2023,Shenzhen Bay,Arrival,4394,1539,687,6620
23148,15-01-2023,China Ferry Terminal,Arrival,292,78,16,386
23150,15-01-2023,Harbour Control,Arrival,0,0,0,0
23152,15-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23154,15-01-2023,Macau Ferry Terminal,Arrival,2726,101,407,3234
23156,16-01-2023,Airport,Arrival,15596,3389,3432,22417
23158,16-01-2023,Express Rail Link West Kowloon,Arrival,2822,1115,286,4223
23160,16-01-2023,Hung Hom,Arrival,0,0,0,0
23162,16-01-2023,Lo Wu,Arrival,0,0,0,0
23164,16-01-2023,Lok Ma Chau Spur Line,Arrival,9509,1974,244,11727
23166,16-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23168,16-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,6541,342,1701,8584
23170,16-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23172,16-01-2023,Man Kam To,Arrival,670,231,20,921
23174,16-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23176,16-01-2023,Shenzhen Bay,Arrival,3796,1592,433,5821
23178,16-01-2023,China Ferry Terminal,Arrival,232,91,28,351
23180,16-01-2023,Harbour Control,Arrival,0,0,0,0
23182,16-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23184,16-01-2023,Macau Ferry Terminal,Arrival,1890,96,478,2464
23186,17-01-2023,Airport,Arrival,15066,3476,3125,21667
23188,17-01-2023,Express Rail Link West Kowloon,Arrival,2633,1407,264,4304
23190,17-01-2023,Hung Hom,Arrival,0,0,0,0
23192,17-01-2023,Lo Wu,Arrival,0,0,0,0
23194,17-01-2023,Lok Ma Chau Spur Line,Arrival,8547,2303,236,11086
23196,17-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23198,17-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,6215,441,1621,8277
23200,17-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23202,17-01-2023,Man Kam To,Arrival,630,270,10,910
23204,17-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23206,17-01-2023,Shenzhen Bay,Arrival,3551,1704,441,5696
23208,17-01-2023,China Ferry Terminal,Arrival,218,111,20,349
23210,17-01-2023,Harbour Control,Arrival,0,0,0,0
23212,17-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23214,17-01-2023,Macau Ferry Terminal,Arrival,1777,101,433,2311
23216,18-01-2023,Airport,Arrival,15805,3984,3744,23533
23218,18-01-2023,Express Rail Link West Kowloon,Arrival,2835,1964,291,5090
23220,18-01-2023,Hung Hom,Arrival,0,0,0,0
23222,18-01-2023,Lo Wu,Arrival,0,0,0,0
23224,18-01-2023,Lok Ma Chau Spur Line,Arrival,8127,2705,205,11037
23226,18-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23228,18-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,6364,422,2200,8986
23230,18-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23232,18-01-2023,Man Kam To,Arrival,677,373,9,1059
23234,18-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23236,18-01-2023,Shenzhen Bay,Arrival,3521,1830,351,5702
23238,18-01-2023,China Ferry Terminal,Arrival,239,113,15,367
23240,18-01-2023,Harbour Control,Arrival,0,0,0,0
23242,18-01-2023,Kai Tak Cruise Terminal,Arrival,11,0,314,325
23244,18-01-2023,Macau Ferry Terminal,Arrival,1597,102,493,2192
23246,19-01-2023,Airport,Arrival,15193,4444,4389,24026
23248,19-01-2023,Express Rail Link West Kowloon,Arrival,2749,2389,269,5407
23250,19-01-2023,Hung Hom,Arrival,0,0,0,0
23252,19-01-2023,Lo Wu,Arrival,0,0,0,0
23254,19-01-2023,Lok Ma Chau Spur Line,Arrival,7077,3359,164,10600
23256,19-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23258,19-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,6393,474,2335,9202
23260,19-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23262,19-01-2023,Man Kam To,Arrival,592,381,7,980
23264,19-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23266,19-01-2023,Shenzhen Bay,Arrival,3272,1859,291,5422
23268,19-01-2023,China Ferry Terminal,Arrival,225,133,23,381
23270,19-01-2023,Harbour Control,Arrival,0,0,0,0
23272,19-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23274,19-01-2023,Macau Ferry Terminal,Arrival,2328,121,889,3338
23276,20-01-2023,Airport,Arrival,14481,4068,5256,23805
23278,20-01-2023,Express Rail Link West Kowloon,Arrival,2138,3299,330,5767
23280,20-01-2023,Hung Hom,Arrival,0,0,0,0
23282,20-01-2023,Lo Wu,Arrival,0,0,0,0
23284,20-01-2023,Lok Ma Chau Spur Line,Arrival,5817,3966,133,9916
23286,20-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23288,20-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,6504,555,2819,9878
23290,20-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23292,20-01-2023,Man Kam To,Arrival,482,416,11,909
23294,20-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23296,20-01-2023,Shenzhen Bay,Arrival,2470,2138,225,4833
23298,20-01-2023,China Ferry Terminal,Arrival,188,204,23,415
23300,20-01-2023,Harbour Control,Arrival,0,0,0,0
23302,20-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23304,20-01-2023,Macau Ferry Terminal,Arrival,2992,246,1055,4293
23306,21-01-2023,Airport,Arrival,13577,2435,5535,21547
23308,21-01-2023,Express Rail Link West Kowloon,Arrival,1129,2387,458,3974
23310,21-01-2023,Hung Hom,Arrival,0,0,0,0
23312,21-01-2023,Lo Wu,Arrival,0,0,0,0
23314,21-01-2023,Lok Ma Chau Spur Line,Arrival,3767,2550,195,6512
23316,21-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23318,21-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,5494,408,2739,8641
23320,21-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23322,21-01-2023,Man Kam To,Arrival,378,264,12,654
23324,21-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23326,21-01-2023,Shenzhen Bay,Arrival,1272,1581,214,3067
23328,21-01-2023,China Ferry Terminal,Arrival,93,124,29,246
23330,21-01-2023,Harbour Control,Arrival,0,0,0,0
23332,21-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23334,21-01-2023,Macau Ferry Terminal,Arrival,3241,204,1121,4566
23336,22-01-2023,Airport,Arrival,11142,3126,4307,18575
23338,22-01-2023,Express Rail Link West Kowloon,Arrival,1133,2573,340,4046
23340,22-01-2023,Hung Hom,Arrival,0,0,0,0
23342,22-01-2023,Lo Wu,Arrival,0,0,0,0
23344,22-01-2023,Lok Ma Chau Spur Line,Arrival,3406,1903,124,5433
23346,22-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23348,22-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,10648,712,2838,14198
23350,22-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23352,22-01-2023,Man Kam To,Arrival,383,172,3,558
23354,22-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23356,22-01-2023,Shenzhen Bay,Arrival,1310,1189,154,2653
23358,22-01-2023,China Ferry Terminal,Arrival,114,190,10,314
23360,22-01-2023,Harbour Control,Arrival,0,0,0,0
23362,22-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23364,22-01-2023,Macau Ferry Terminal,Arrival,3684,217,777,4678
23366,23-01-2023,Airport,Arrival,12358,4214,4380,20952
23368,23-01-2023,Express Rail Link West Kowloon,Arrival,2469,3878,351,6698
23370,23-01-2023,Hung Hom,Arrival,0,0,0,0
23372,23-01-2023,Lo Wu,Arrival,0,0,0,0
23374,23-01-2023,Lok Ma Chau Spur Line,Arrival,6634,2947,127,9708
23376,23-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23378,23-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,20725,992,4167,25884
23380,23-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23382,23-01-2023,Man Kam To,Arrival,542,270,2,814
23384,23-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23386,23-01-2023,Shenzhen Bay,Arrival,2875,1841,178,4894
23388,23-01-2023,China Ferry Terminal,Arrival,184,290,19,493
23390,23-01-2023,Harbour Control,Arrival,0,0,0,0
23392,23-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23394,23-01-2023,Macau Ferry Terminal,Arrival,6003,302,1197,7502
23396,24-01-2023,Airport,Arrival,16309,3690,4251,24250
23398,24-01-2023,Express Rail Link West Kowloon,Arrival,5442,4969,405,10816
23400,24-01-2023,Hung Hom,Arrival,0,0,0,0
23402,24-01-2023,Lo Wu,Arrival,0,0,0,0
23404,24-01-2023,Lok Ma Chau Spur Line,Arrival,12513,3319,142,15974
23406,24-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23408,24-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,26665,1378,4498,32541
23410,24-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23412,24-01-2023,Man Kam To,Arrival,885,322,8,1215
23414,24-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23416,24-01-2023,Shenzhen Bay,Arrival,5395,2161,183,7739
23418,24-01-2023,China Ferry Terminal,Arrival,500,285,13,798
23420,24-01-2023,Harbour Control,Arrival,0,0,0,0
23422,24-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23424,24-01-2023,Macau Ferry Terminal,Arrival,6911,296,1242,8449
23426,25-01-2023,Airport,Arrival,25033,2938,3305,31276
23428,25-01-2023,Express Rail Link West Kowloon,Arrival,6761,2504,164,9429
23430,25-01-2023,Hung Hom,Arrival,0,0,0,0
23432,25-01-2023,Lo Wu,Arrival,0,0,0,0
23434,25-01-2023,Lok Ma Chau Spur Line,Arrival,26869,4292,175,31336
23436,25-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23438,25-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,34071,1614,4474,40159
23440,25-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23442,25-01-2023,Man Kam To,Arrival,1962,367,12,2341
23444,25-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23446,25-01-2023,Shenzhen Bay,Arrival,11998,2504,195,14697
23448,25-01-2023,China Ferry Terminal,Arrival,1132,449,30,1611
23450,25-01-2023,Harbour Control,Arrival,0,0,0,0
23452,25-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23454,25-01-2023,Macau Ferry Terminal,Arrival,7249,392,986,8627
23456,26-01-2023,Airport,Arrival,24394,3869,4224,32487
23458,26-01-2023,Express Rail Link West Kowloon,Arrival,6498,2978,261,9737
23460,26-01-2023,Hung Hom,Arrival,0,0,0,0
23462,26-01-2023,Lo Wu,Arrival,0,0,0,0
23464,26-01-2023,Lok Ma Chau Spur Line,Arrival,24139,4143,199,28481
23466,26-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23468,26-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,23902,1384,3740,29026
23470,26-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23472,26-01-2023,Man Kam To,Arrival,1972,357,8,2337
23474,26-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23476,26-01-2023,Shenzhen Bay,Arrival,10122,2248,237,12607
23478,26-01-2023,China Ferry Terminal,Arrival,784,314,14,1112
23480,26-01-2023,Harbour Control,Arrival,0,0,0,0
23482,26-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23484,26-01-2023,Macau Ferry Terminal,Arrival,5893,392,1140,7425
23486,27-01-2023,Airport,Arrival,25531,2955,3898,32384
23488,27-01-2023,Express Rail Link West Kowloon,Arrival,6314,2405,218,8937
23490,27-01-2023,Hung Hom,Arrival,0,0,0,0
23492,27-01-2023,Lo Wu,Arrival,0,0,0,0
23494,27-01-2023,Lok Ma Chau Spur Line,Arrival,22276,3362,130,25768
23496,27-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23498,27-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,20724,1159,4293,26176
23500,27-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23502,27-01-2023,Man Kam To,Arrival,2067,444,14,2525
23504,27-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23506,27-01-2023,Shenzhen Bay,Arrival,10172,2048,189,12409
23508,27-01-2023,China Ferry Terminal,Arrival,709,227,28,964
23510,27-01-2023,Harbour Control,Arrival,0,0,0,0
23512,27-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23514,27-01-2023,Macau Ferry Terminal,Arrival,5794,346,1149,7289
23516,28-01-2023,Airport,Arrival,30702,2225,3008,35935
23518,28-01-2023,Express Rail Link West Kowloon,Arrival,7473,1246,95,8814
23520,28-01-2023,Hung Hom,Arrival,0,0,0,0
23522,28-01-2023,Lo Wu,Arrival,0,0,0,0
23524,28-01-2023,Lok Ma Chau Spur Line,Arrival,30870,3154,117,34141
23526,28-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23528,28-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,21112,988,4856,26956
23530,28-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23532,28-01-2023,Man Kam To,Arrival,2697,303,5,3005
23534,28-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23536,28-01-2023,Shenzhen Bay,Arrival,13836,2047,167,16050
23538,28-01-2023,China Ferry Terminal,Arrival,1005,212,17,1234
23540,28-01-2023,Harbour Control,Arrival,0,0,0,0
23542,28-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23544,28-01-2023,Macau Ferry Terminal,Arrival,6034,244,1313,7591
23546,29-01-2023,Airport,Arrival,37062,1582,2481,41125
23548,29-01-2023,Express Rail Link West Kowloon,Arrival,8007,1002,62,9071
23550,29-01-2023,Hung Hom,Arrival,0,0,0,0
23552,29-01-2023,Lo Wu,Arrival,0,0,0,0
23554,29-01-2023,Lok Ma Chau Spur Line,Arrival,50300,4057,129,54486
23556,29-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23558,29-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,28820,1057,3143,33020
23560,29-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23562,29-01-2023,Man Kam To,Arrival,7957,530,19,8506
23564,29-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23566,29-01-2023,Shenzhen Bay,Arrival,24196,3138,158,27492
23568,29-01-2023,China Ferry Terminal,Arrival,1723,323,30,2076
23570,29-01-2023,Harbour Control,Arrival,0,0,0,0
23572,29-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23574,29-01-2023,Macau Ferry Terminal,Arrival,7199,269,699,8167
23576,30-01-2023,Airport,Arrival,28849,2883,3382,35114
23578,30-01-2023,Express Rail Link West Kowloon,Arrival,8858,1648,105,10611
23580,30-01-2023,Hung Hom,Arrival,0,0,0,0
23582,30-01-2023,Lo Wu,Arrival,0,0,0,0
23584,30-01-2023,Lok Ma Chau Spur Line,Arrival,33156,4339,163,37658
23586,30-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23588,30-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,17977,958,2399,21334
23590,30-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23592,30-01-2023,Man Kam To,Arrival,3673,718,11,4402
23594,30-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23596,30-01-2023,Shenzhen Bay,Arrival,15003,2908,132,18043
23598,30-01-2023,China Ferry Terminal,Arrival,882,316,22,1220
23600,30-01-2023,Harbour Control,Arrival,0,0,0,0
23602,30-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23604,30-01-2023,Macau Ferry Terminal,Arrival,5497,241,775,6513
23606,31-01-2023,Airport,Arrival,25658,2933,3577,32168
23608,31-01-2023,Express Rail Link West Kowloon,Arrival,10136,2985,179,13300
23610,31-01-2023,Hung Hom,Arrival,0,0,0,0
23612,31-01-2023,Lo Wu,Arrival,0,0,0,0
23614,31-01-2023,Lok Ma Chau Spur Line,Arrival,25526,3838,92,29456
23616,31-01-2023,Heung Yuen Wai,Arrival,0,0,0,0
23618,31-01-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,15832,1006,1677,18515
23620,31-01-2023,Lok Ma Chau,Arrival,0,0,0,0
23622,31-01-2023,Man Kam To,Arrival,2837,619,5,3461
23624,31-01-2023,Sha Tau Kok,Arrival,0,0,0,0
23626,31-01-2023,Shenzhen Bay,Arrival,11539,2543,98,14180
23628,31-01-2023,China Ferry Terminal,Arrival,750,274,17,1041
23630,31-01-2023,Harbour Control,Arrival,0,0,0,0
23632,31-01-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23634,31-01-2023,Macau Ferry Terminal,Arrival,5165,255,575,5995
23636,01-02-2023,Airport,Arrival,22962,3951,4675,31588
23638,01-02-2023,Express Rail Link West Kowloon,Arrival,7583,3877,216,11676
23640,01-02-2023,Hung Hom,Arrival,0,0,0,0
23642,01-02-2023,Lo Wu,Arrival,0,0,0,0
23644,01-02-2023,Lok Ma Chau Spur Line,Arrival,14931,3514,96,18541
23646,01-02-2023,Heung Yuen Wai,Arrival,0,0,0,0
23648,01-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,10975,918,1734,13627
23650,01-02-2023,Lok Ma Chau,Arrival,0,0,0,0
23652,01-02-2023,Man Kam To,Arrival,1523,483,9,2015
23654,01-02-2023,Sha Tau Kok,Arrival,0,0,0,0
23656,01-02-2023,Shenzhen Bay,Arrival,6564,2301,110,8975
23658,01-02-2023,China Ferry Terminal,Arrival,389,255,13,657
23660,01-02-2023,Harbour Control,Arrival,0,0,0,0
23662,01-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23664,01-02-2023,Macau Ferry Terminal,Arrival,4082,221,661,4964
23666,02-02-2023,Airport,Arrival,18327,5118,5619,29064
23668,02-02-2023,Express Rail Link West Kowloon,Arrival,5355,3407,167,8929
23670,02-02-2023,Hung Hom,Arrival,0,0,0,0
23672,02-02-2023,Lo Wu,Arrival,0,0,0,0
23674,02-02-2023,Lok Ma Chau Spur Line,Arrival,12100,3553,115,15768
23676,02-02-2023,Heung Yuen Wai,Arrival,0,0,0,0
23678,02-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,10748,770,1543,13061
23680,02-02-2023,Lok Ma Chau,Arrival,0,0,0,0
23682,02-02-2023,Man Kam To,Arrival,1275,475,8,1758
23684,02-02-2023,Sha Tau Kok,Arrival,0,0,0,0
23686,02-02-2023,Shenzhen Bay,Arrival,5492,2310,117,7919
23688,02-02-2023,China Ferry Terminal,Arrival,340,186,19,545
23690,02-02-2023,Harbour Control,Arrival,0,0,0,0
23692,02-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23694,02-02-2023,Macau Ferry Terminal,Arrival,3670,169,673,4512
23696,03-02-2023,Airport,Arrival,15487,4576,6473,26536
23698,03-02-2023,Express Rail Link West Kowloon,Arrival,5523,3749,193,9465
23700,03-02-2023,Hung Hom,Arrival,0,0,0,0
23702,03-02-2023,Lo Wu,Arrival,0,0,0,0
23704,03-02-2023,Lok Ma Chau Spur Line,Arrival,12363,3682,114,16159
23706,03-02-2023,Heung Yuen Wai,Arrival,0,0,0,0
23708,03-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,11223,924,2258,14405
23710,03-02-2023,Lok Ma Chau,Arrival,0,0,0,0
23712,03-02-2023,Man Kam To,Arrival,1185,565,6,1756
23714,03-02-2023,Sha Tau Kok,Arrival,0,0,0,0
23716,03-02-2023,Shenzhen Bay,Arrival,5464,2353,135,7952
23718,03-02-2023,China Ferry Terminal,Arrival,341,231,25,597
23720,03-02-2023,Harbour Control,Arrival,0,0,0,0
23722,03-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23724,03-02-2023,Macau Ferry Terminal,Arrival,4098,235,905,5238
23726,04-02-2023,Airport,Arrival,17592,4583,5697,27872
23728,04-02-2023,Express Rail Link West Kowloon,Arrival,5075,3926,260,9261
23730,04-02-2023,Hung Hom,Arrival,0,0,0,0
23732,04-02-2023,Lo Wu,Arrival,0,0,0,0
23734,04-02-2023,Lok Ma Chau Spur Line,Arrival,10927,3981,132,15040
23736,04-02-2023,Heung Yuen Wai,Arrival,0,0,0,0
23738,04-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13996,775,4686,19457
23740,04-02-2023,Lok Ma Chau,Arrival,0,0,0,0
23742,04-02-2023,Man Kam To,Arrival,1128,588,16,1732
23744,04-02-2023,Sha Tau Kok,Arrival,0,0,0,0
23746,04-02-2023,Shenzhen Bay,Arrival,4550,2251,190,6991
23748,04-02-2023,China Ferry Terminal,Arrival,283,202,10,495
23750,04-02-2023,Harbour Control,Arrival,0,0,0,0
23752,04-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23754,04-02-2023,Macau Ferry Terminal,Arrival,4250,224,1256,5730
23756,05-02-2023,Airport,Arrival,21913,3859,5410,31182
23758,05-02-2023,Express Rail Link West Kowloon,Arrival,7184,2550,173,9907
23760,05-02-2023,Hung Hom,Arrival,0,0,0,0
23762,05-02-2023,Lo Wu,Arrival,0,0,0,0
23764,05-02-2023,Lok Ma Chau Spur Line,Arrival,12753,2484,74,15311
23766,05-02-2023,Heung Yuen Wai,Arrival,0,0,0,0
23768,05-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,23156,783,3055,26994
23770,05-02-2023,Lok Ma Chau,Arrival,0,0,0,0
23772,05-02-2023,Man Kam To,Arrival,1137,332,8,1477
23774,05-02-2023,Sha Tau Kok,Arrival,0,0,0,0
23776,05-02-2023,Shenzhen Bay,Arrival,5666,1795,131,7592
23778,05-02-2023,China Ferry Terminal,Arrival,411,107,19,537
23780,05-02-2023,Harbour Control,Arrival,0,0,0,0
23782,05-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23784,05-02-2023,Macau Ferry Terminal,Arrival,6015,113,633,6761
23786,06-02-2023,Airport,Arrival,17408,4946,6154,28508
23788,06-02-2023,Express Rail Link West Kowloon,Arrival,8179,3994,227,12400
23790,06-02-2023,Hung Hom,Arrival,0,0,0,0
23792,06-02-2023,Lo Wu,Arrival,26392,3865,62,30319
23794,06-02-2023,Lok Ma Chau Spur Line,Arrival,21464,4269,80,25813
23796,06-02-2023,Heung Yuen Wai,Arrival,2170,402,3,2575
23798,06-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13709,1087,2113,16909
23800,06-02-2023,Lok Ma Chau,Arrival,2876,532,24,3432
23802,06-02-2023,Man Kam To,Arrival,1148,370,7,1525
23804,06-02-2023,Sha Tau Kok,Arrival,0,0,0,0
23806,06-02-2023,Shenzhen Bay,Arrival,10622,3605,159,14386
23808,06-02-2023,China Ferry Terminal,Arrival,537,252,16,805
23810,06-02-2023,Harbour Control,Arrival,0,0,0,0
23812,06-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23814,06-02-2023,Macau Ferry Terminal,Arrival,4394,265,755,5414
23816,07-02-2023,Airport,Arrival,14729,4539,5653,24921
23818,07-02-2023,Express Rail Link West Kowloon,Arrival,6251,4349,184,10784
23820,07-02-2023,Hung Hom,Arrival,0,0,0,0
